symbol,timestamp,open,high,low,close,volume,trade_count,vwap
TSLA,2023-06-30 00:00:00-04,260.6,264.45,259.89,261.77,111804671.0,1179792.0,262.814571
TSLA,2023-07-03 00:00:00-04,276.49,284.25,275.11,279.82,119592488.0,1446455.0,279.563542
TSLA,2023-07-05 00:00:00-04,278.82,283.85,277.6,282.48,131586954.0,1350154.0,280.569691
TSLA,2023-07-06 00:00:00-04,278.09,279.97,272.88,276.54,120745103.0,1301843.0,276.443874
TSLA,2023-07-07 00:00:00-04,278.43,280.78,273.77,274.43,113879175.0,1204968.0,277.553967
TSLA,2023-07-10 00:00:00-04,276.47,277.52,265.1,269.61,119453341.0,1361292.0,269.875537
TSLA,2023-07-11 00:00:00-04,268.65,270.9,266.37,269.79,91990575.0,1022899.0,268.482131
TSLA,2023-07-12 00:00:00-04,276.325,276.52,271.46,271.99,95701451.0,1031260.0,273.439018
TSLA,2023-07-13 00:00:00-04,274.59,279.45,270.6,277.9,112695960.0,1143574.0,274.737269
TSLA,2023-07-14 00:00:00-04,277.01,285.3,276.31,281.38,120091488.0,1267639.0,280.723935
TSLA,2023-07-17 00:00:00-04,286.625,292.23,283.57,290.38,131642475.0,1503496.0,288.111852
TSLA,2023-07-18 00:00:00-04,290.15,295.26,286.01,293.34,112465031.0,1261573.0,290.058235
TSLA,2023-07-19 00:00:00-04,296.04,299.29,289.5201,291.26,143260902.0,1800293.0,295.046634
TSLA,2023-07-20 00:00:00-04,279.56,280.93,261.2,262.9,175314537.0,2370073.0,269.60718
TSLA,2023-07-21 00:00:00-04,268.0,268.0,255.8,260.02,162417593.0,1641747.0,261.804469
TSLA,2023-07-24 00:00:00-04,255.85,269.85,254.12,269.06,137060400.0,1547085.0,264.288235
TSLA,2023-07-25 00:00:00-04,272.38,272.9,265.0,265.28,112797579.0,1254555.0,268.508606
TSLA,2023-07-26 00:00:00-04,263.25,268.04,261.75,264.35,95887686.0,983841.0,264.829438
TSLA,2023-07-27 00:00:00-04,268.31,269.13,255.3,255.71,103754401.0,1206919.0,262.885755
TSLA,2023-07-28 00:00:00-04,259.86,267.25,258.2312,266.44,111446027.0,1121339.0,264.348289
TSLA,2023-07-31 00:00:00-04,267.48,269.08,263.78,267.43,84605432.0,1000450.0,266.638517
TSLA,2023-08-01 00:00:00-04,266.26,266.47,260.25,261.07,83728932.0,989391.0,262.362367
TSLA,2023-08-02 00:00:00-04,255.57,259.52,250.49,254.11,101804109.0,1222360.0,254.711919
TSLA,2023-08-03 00:00:00-04,252.04,260.49,252.0,259.32,97886224.0,1030220.0,256.81524
TSLA,2023-08-04 00:00:00-04,260.97,264.77,253.11,253.86,99539908.0,1052952.0,258.21683
TSLA,2023-08-07 00:00:00-04,251.45,253.6511,242.76,251.45,111121391.0,1358005.0,247.729881
TSLA,2023-08-08 00:00:00-04,247.45,250.92,245.01,249.7,96661635.0,1030079.0,248.577949
TSLA,2023-08-09 00:00:00-04,250.87,251.1,241.9,242.19,101635663.0,1078830.0,245.208822
TSLA,2023-08-10 00:00:00-04,245.4,251.8,243.0,245.34,109519642.0,1138934.0,246.972238
TSLA,2023-08-11 00:00:00-04,241.77,243.79,238.02,242.65,99038644.0,1121628.0,241.466397
TSLA,2023-08-14 00:00:00-04,235.7,240.66,233.75,239.76,98618323.0,1396846.0,237.921291
TSLA,2023-08-15 00:00:00-04,238.73,240.5,232.61,232.96,88246178.0,1053546.0,235.167875
TSLA,2023-08-16 00:00:00-04,228.02,233.97,225.38,225.6,112548579.0,1296486.0,229.305124
TSLA,2023-08-17 00:00:00-04,226.06,226.74,218.83,219.22,120776489.0,1322338.0,222.909044
TSLA,2023-08-18 00:00:00-04,214.12,217.58,212.36,215.49,136276586.0,1455662.0,215.324979
TSLA,2023-08-21 00:00:00-04,221.5512,232.1343,220.58,231.28,135775026.0,1475613.0,227.60468
TSLA,2023-08-22 00:00:00-04,240.25,240.82,229.55,233.19,130622922.0,1382016.0,234.321986
TSLA,2023-08-23 00:00:00-04,229.34,238.98,229.29,236.86,101159557.0,1085857.0,235.103945
TSLA,2023-08-24 00:00:00-04,238.66,238.92,228.1801,230.04,99815698.0,1105418.0,231.826227
TSLA,2023-08-25 00:00:00-04,231.31,239.0,230.35,238.59,106612231.0,1174889.0,235.093977
TSLA,2023-08-28 00:00:00-04,242.58,244.38,235.35,238.82,107692662.0,1146637.0,238.48086
TSLA,2023-08-29 00:00:00-04,238.58,257.48,237.77,257.18,134104874.0,1418770.0,250.660318
TSLA,2023-08-30 00:00:00-04,254.2,260.51,250.59,256.9,122003655.0,1295488.0,255.905732
TSLA,2023-08-31 00:00:00-04,255.98,261.18,255.05,258.08,108876603.0,1067030.0,258.059429
TSLA,2023-09-01 00:00:00-04,257.26,259.0794,242.01,245.01,132541641.0,1530009.0,248.083465
TSLA,2023-09-05 00:00:00-04,245.0,258.0,244.86,256.49,129487693.0,1370470.0,253.843394
TSLA,2023-09-06 00:00:00-04,255.135,255.39,245.06,251.92,117006956.0,1211279.0,249.462882
TSLA,2023-09-07 00:00:00-04,245.07,252.81,243.265,251.49,115336750.0,1182303.0,248.264928
TSLA,2023-09-08 00:00:00-04,251.22,256.52,246.67,248.5,118559636.0,1195154.0,251.38487
TSLA,2023-09-11 00:00:00-04,264.27,274.85,260.61,273.58,174749854.0,2044075.0,268.963787
TSLA,2023-09-12 00:00:00-04,270.76,278.39,266.6,267.48,136025998.0,1442298.0,271.596858
TSLA,2023-09-13 00:00:00-04,270.07,274.98,268.1,271.3,111716974.0,1171603.0,271.651246
TSLA,2023-09-14 00:00:00-04,271.32,276.7094,270.42,276.04,107771198.0,1158823.0,274.51174
TSLA,2023-09-15 00:00:00-04,277.55,278.98,271.0,274.39,133692313.0,1265828.0,274.274426
TSLA,2023-09-18 00:00:00-04,271.16,271.44,263.7601,265.28,101568477.0,1255543.0,266.701153
TSLA,2023-09-19 00:00:00-04,264.35,267.85,261.2,266.5,103715350.0,1070185.0,264.943835
TSLA,2023-09-20 00:00:00-04,267.04,273.93,262.4606,262.59,122540120.0,1271360.0,268.369202
TSLA,2023-09-21 00:00:00-04,257.85,260.86,254.21,255.7,120037067.0,1303664.0,257.525415
TSLA,2023-09-22 00:00:00-04,257.4,257.7888,244.48,244.88,127524085.0,1375479.0,251.403626
TSLA,2023-09-25 00:00:00-04,243.38,247.1,238.31,246.99,104668716.0,1196613.0,244.237763
TSLA,2023-09-26 00:00:00-04,242.98,249.55,241.6601,244.12,102033779.0,1118004.0,245.599873
TSLA,2023-09-27 00:00:00-04,244.262,245.33,234.58,240.5,136616287.0,1393690.0,240.406499
TSLA,2023-09-28 00:00:00-04,240.02,247.55,238.65,246.38,117096968.0,1190994.0,244.05336
TSLA,2023-09-29 00:00:00-04,250.0,254.77,246.35,250.22,128526716.0,1255461.0,251.057762
TSLA,2023-10-02 00:00:00-04,244.81,254.2799,242.62,251.6,123843037.0,1312966.0,249.588208
TSLA,2023-10-03 00:00:00-04,248.61,250.02,244.45,246.53,102002965.0,1065647.0,247.350173
TSLA,2023-10-04 00:00:00-04,248.14,261.86,247.6,261.16,129770722.0,1388771.0,255.820398
TSLA,2023-10-05 00:00:00-04,260.0,263.6,256.25,260.05,119185414.0,1197909.0,259.64344
TSLA,2023-10-06 00:00:00-04,253.98,261.65,250.65,260.53,118121814.0,1279581.0,256.363983
TSLA,2023-10-09 00:00:00-04,255.31,261.36,252.05,259.67,101409033.0,1145157.0,256.325814
TSLA,2023-10-10 00:00:00-04,257.75,268.94,257.65,263.62,122684320.0,1241762.0,265.046798
TSLA,2023-10-11 00:00:00-04,266.2,268.6,260.9,262.99,103727058.0,1077717.0,264.043044
TSLA,2023-10-12 00:00:00-04,262.92,265.41,256.6307,258.87,111551409.0,1178945.0,261.749611
TSLA,2023-10-13 00:00:00-04,258.9,259.6,250.22,251.12,102296788.0,1103540.0,254.051621
TSLA,2023-10-16 00:00:00-04,250.05,255.3999,248.48,253.92,88930672.0,1046053.0,252.99395
TSLA,2023-10-17 00:00:00-04,250.1,257.183,247.08,254.85,93573488.0,1021579.0,253.238094
TSLA,2023-10-18 00:00:00-04,252.7,254.63,242.08,242.68,125980440.0,1482744.0,246.791928
TSLA,2023-10-19 00:00:00-04,225.95,230.61,216.78,220.11,170944596.0,2329342.0,221.741358
TSLA,2023-10-20 00:00:00-04,217.01,218.8606,210.42,211.99,138010097.0,1583140.0,213.923409
TSLA,2023-10-23 00:00:00-04,210.0,216.98,202.51,212.08,150750605.0,1658376.0,211.662146
TSLA,2023-10-24 00:00:00-04,216.5,222.05,214.11,216.52,118259645.0,1291170.0,217.665808
TSLA,2023-10-25 00:00:00-04,215.88,220.1,212.2,212.42,107288896.0,1212408.0,216.075758
TSLA,2023-10-26 00:00:00-04,211.32,214.8,204.88,205.76,115208783.0,1276215.0,208.36429
TSLA,2023-10-27 00:00:00-04,210.6,213.92,205.77,207.3,94882274.0,1046258.0,208.651119
TSLA,2023-10-30 00:00:00-04,209.28,210.88,194.67,197.36,136503931.0,1630868.0,199.965108
TSLA,2023-10-31 00:00:00-04,196.12,202.8,194.07,200.84,118088997.0,1388090.0,199.113004
TSLA,2023-11-01 00:00:00-04,204.04,205.99,197.85,205.66,121710684.0,1318233.0,201.876527
TSLA,2023-11-02 00:00:00-04,212.97,219.2,211.45,218.51,126084508.0,1338281.0,216.504488
TSLA,2023-11-03 00:00:00-04,221.15,226.3701,218.4,219.96,119534792.0,1247127.0,221.186671
TSLA,2023-11-06 00:00:00-05,223.98,226.32,215.0,219.27,117394735.0,1266125.0,219.459955
TSLA,2023-11-07 00:00:00-05,219.98,223.12,215.72,222.18,116927581.0,1141257.0,219.1197
TSLA,2023-11-08 00:00:00-05,223.15,224.15,217.64,222.11,106603872.0,1070149.0,220.265972
TSLA,2023-11-09 00:00:00-05,219.75,220.8,206.68,209.98,142156105.0,1959549.0,211.770395
TSLA,2023-11-10 00:00:00-05,210.03,215.38,205.69,214.65,131314334.0,1428607.0,211.826574
TSLA,2023-11-13 00:00:00-05,215.6,225.4,211.6101,223.71,140617709.0,1474678.0,221.255658
TSLA,2023-11-14 00:00:00-05,235.03,238.135,230.72,237.41,149930341.0,1537716.0,234.707604
TSLA,2023-11-15 00:00:00-05,239.29,246.7,236.45,242.84,150391782.0,1553354.0,242.793401
TSLA,2023-11-16 00:00:00-05,239.49,240.88,230.96,233.59,136900875.0,1391883.0,235.465014
TSLA,2023-11-17 00:00:00-05,232.0,237.39,226.54,234.3,142766236.0,1376658.0,233.287786
TSLA,2023-11-20 00:00:00-05,234.04,237.1,231.02,235.6,116591874.0,1218647.0,234.203566
TSLA,2023-11-21 00:00:00-05,235.04,243.62,233.34,241.2,122332956.0,1217064.0,240.976415
TSLA,2023-11-22 00:00:00-05,242.04,244.01,231.4,234.21,118143474.0,1287157.0,234.596496
TSLA,2023-11-24 00:00:00-05,233.75,238.75,232.33,235.45,65125204.0,738518.0,236.493181
TSLA,2023-11-27 00:00:00-05,236.89,238.33,232.1,236.08,112057261.0,1163418.0,235.603244
TSLA,2023-11-28 00:00:00-05,236.68,247.0,234.01,246.72,148648582.0,1511154.0,241.082101
TSLA,2023-11-29 00:00:00-05,249.21,252.75,242.76,244.14,135445276.0,1386040.0,248.023901
TSLA,2023-11-30 00:00:00-05,245.14,245.22,236.91,240.08,132457365.0,1270598.0,240.765517
TSLA,2023-12-01 00:00:00-05,233.14,240.19,231.9,238.83,121331711.0,1293937.0,236.53333
TSLA,2023-12-04 00:00:00-05,235.75,239.3733,233.2902,235.58,104114066.0,1093929.0,236.434654
TSLA,2023-12-05 00:00:00-05,233.87,246.66,233.7,238.72,138001929.0,1294531.0,241.108497
TSLA,2023-12-06 00:00:00-05,242.92,246.57,239.1709,239.37,126467079.0,1204659.0,243.400696
TSLA,2023-12-07 00:00:00-05,241.55,244.08,236.98,242.64,107162580.0,1043435.0,240.883405
TSLA,2023-12-08 00:00:00-05,240.27,245.27,239.2701,243.84,103127144.0,1036362.0,243.040195
TSLA,2023-12-11 00:00:00-05,242.74,243.441,237.45,239.74,97934659.0,1127820.0,240.114198
TSLA,2023-12-12 00:00:00-05,238.55,238.99,233.87,237.01,95351249.0,1060558.0,235.760731
TSLA,2023-12-13 00:00:00-05,234.19,240.3,228.2,239.29,146287024.0,1443587.0,233.801499
TSLA,2023-12-14 00:00:00-05,241.22,253.88,240.79,251.05,160856357.0,1655908.0,248.842309
TSLA,2023-12-15 00:00:00-05,251.21,254.13,248.3,253.5,135932762.0,1185364.0,252.040492
TSLA,2023-12-18 00:00:00-05,253.78,258.74,251.36,252.08,116439752.0,1224579.0,254.988313
TSLA,2023-12-19 00:00:00-05,253.48,258.3399,253.01,257.22,106763970.0,1030651.0,256.212977
TSLA,2023-12-20 00:00:00-05,256.41,259.84,247.0,247.14,125136084.0,1275033.0,254.560984
TSLA,2023-12-21 00:00:00-05,251.9,254.7999,248.55,254.5,109639080.0,1050747.0,252.030838
TSLA,2023-12-22 00:00:00-05,256.76,258.22,251.37,252.54,93370094.0,971208.0,255.182406
TSLA,2023-12-26 00:00:00-05,254.49,257.97,252.91,256.61,86911086.0,948979.0,256.396041
TSLA,2023-12-27 00:00:00-05,258.35,263.34,257.52,261.44,106526727.0,1043469.0,261.83637
TSLA,2023-12-28 00:00:00-05,263.66,265.13,252.71,253.18,113656066.0,1160244.0,258.461457
TSLA,2023-12-29 00:00:00-05,255.1,255.19,247.43,248.48,100891958.0,1062989.0,250.333885
TSLA,2024-01-02 00:00:00-05,250.08,251.25,244.41,248.42,104677350.0,1178077.0,248.350303
TSLA,2024-01-03 00:00:00-05,244.98,245.68,236.32,238.45,121104606.0,1274176.0,239.769658
TSLA,2024-01-04 00:00:00-05,239.25,242.7,237.73,237.93,102645460.0,1001894.0,240.359483
TSLA,2024-01-05 00:00:00-05,236.86,240.1196,234.9001,237.49,92488939.0,934668.0,237.93239
TSLA,2024-01-08 00:00:00-05,236.14,241.25,235.3,240.45,85180396.0,971097.0,238.603202
TSLA,2024-01-09 00:00:00-05,238.11,238.9646,232.04,234.96,96715676.0,1055314.0,234.645278
TSLA,2024-01-10 00:00:00-05,235.1,235.5,231.29,233.94,91642761.0,937625.0,233.474841
TSLA,2024-01-11 00:00:00-05,230.57,230.93,225.37,227.22,105925601.0,1267362.0,227.453305
TSLA,2024-01-12 00:00:00-05,220.08,225.34,217.1501,218.89,123043878.0,1419632.0,220.368756
TSLA,2024-01-16 00:00:00-05,215.1,223.49,212.18,219.91,115379920.0,1358365.0,219.517746
TSLA,2024-01-17 00:00:00-05,214.86,215.67,212.01,215.55,103212193.0,1162767.0,213.840452
TSLA,2024-01-18 00:00:00-05,216.88,217.45,208.74,211.88,108628840.0,1223978.0,212.195542
TSLA,2024-01-19 00:00:00-05,209.99,213.19,207.56,212.19,102260343.0,1122841.0,210.379549
TSLA,2024-01-22 00:00:00-05,212.26,217.8,206.27,208.8,117974149.0,1318911.0,210.643058
TSLA,2024-01-23 00:00:00-05,211.3,215.65,207.7516,209.14,106635433.0,1091758.0,210.552302
TSLA,2024-01-24 00:00:00-05,211.88,212.73,206.77,207.83,123951859.0,1487851.0,209.937505
TSLA,2024-01-25 00:00:00-05,189.7,193.0,180.06,182.63,198226698.0,2721193.0,184.845428
TSLA,2024-01-26 00:00:00-05,185.5,186.78,182.1,183.25,107343231.0,1327754.0,183.96966
TSLA,2024-01-29 00:00:00-05,185.63,191.48,183.67,190.93,125013048.0,1435689.0,188.072239
TSLA,2024-01-30 00:00:00-05,195.33,196.3593,190.61,191.59,109982327.0,1288184.0,193.051997
TSLA,2024-01-31 00:00:00-05,186.995,193.97,185.8459,187.29,103221430.0,1144880.0,189.862041
TSLA,2024-02-01 00:00:00-05,188.5,189.88,184.28,188.86,91843275.0,1047610.0,187.207379
TSLA,2024-02-02 00:00:00-05,185.04,188.69,182.0,187.91,110612672.0,1270925.0,185.032041
TSLA,2024-02-05 00:00:00-05,184.26,184.68,175.01,181.06,134294447.0,1633998.0,179.913848
TSLA,2024-02-06 00:00:00-05,177.21,186.49,177.11,185.1,122675954.0,1204086.0,183.503034
TSLA,2024-02-07 00:00:00-05,188.18,189.79,182.68,187.58,111535217.0,1124191.0,187.126466
TSLA,2024-02-08 00:00:00-05,189.0,191.6171,185.58,189.56,83034043.0,925084.0,189.287666
TSLA,2024-02-09 00:00:00-05,190.18,194.12,189.48,193.57,84476347.0,967370.0,192.523321
TSLA,2024-02-12 00:00:00-05,192.11,194.73,187.28,188.13,95498597.0,1166265.0,190.526907
TSLA,2024-02-13 00:00:00-05,183.99,187.26,182.1087,184.02,86759478.0,1089659.0,184.209343
TSLA,2024-02-14 00:00:00-05,185.3,188.89,183.35,188.71,81202987.0,924102.0,186.118118
TSLA,2024-02-15 00:00:00-05,189.16,200.88,188.8595,200.45,120831762.0,1314345.0,195.96286
TSLA,2024-02-16 00:00:00-05,202.06,203.17,197.4,199.95,111346705.0,1249787.0,200.238548
TSLA,2024-02-20 00:00:00-05,196.13,198.6,189.13,193.76,104545762.0,1220066.0,192.434811
TSLA,2024-02-21 00:00:00-05,193.36,199.44,191.95,194.77,103844008.0,1059381.0,194.859434
TSLA,2024-02-22 00:00:00-05,194.0,198.32,191.36,197.41,92739461.0,1017519.0,195.13382
TSLA,2024-02-23 00:00:00-05,195.31,197.57,191.5,191.97,78841917.0,923289.0,193.969422
TSLA,2024-02-26 00:00:00-05,192.29,201.78,192.0,199.4,111827116.0,1169827.0,198.905939
TSLA,2024-02-27 00:00:00-05,204.04,205.6,198.26,199.73,108645412.0,1131569.0,201.436072
TSLA,2024-02-28 00:00:00-05,200.42,205.3,198.44,202.04,99806173.0,1027322.0,202.578573
TSLA,2024-02-29 00:00:00-05,204.18,205.28,198.4463,201.88,85909374.0,943618.0,201.412818
TSLA,2024-03-01 00:00:00-05,200.52,204.52,198.5,202.64,82243119.0,952621.0,201.588719
TSLA,2024-03-04 00:00:00-05,198.73,199.75,186.72,188.14,135041869.0,1697687.0,190.369111
TSLA,2024-03-05 00:00:00-05,183.05,184.59,177.57,180.74,119679258.0,1561608.0,180.638355
TSLA,2024-03-06 00:00:00-05,179.99,181.576,173.7,176.54,107920944.0,1431861.0,177.294779
TSLA,2024-03-07 00:00:00-05,174.35,180.04,173.7,178.65,102129004.0,1139995.0,177.88457
TSLA,2024-03-08 00:00:00-05,181.5,182.73,174.7,175.34,85544644.0,1126763.0,177.08275
TSLA,2024-03-11 00:00:00-04,175.445,182.87,174.8,177.77,85391528.0,1122687.0,178.991442
TSLA,2024-03-12 00:00:00-04,177.77,179.43,172.4101,177.54,87391504.0,1086087.0,176.426945
TSLA,2024-03-13 00:00:00-04,173.05,176.05,169.15,169.48,106524518.0,1440821.0,171.642567
TSLA,2024-03-14 00:00:00-04,167.77,171.17,160.51,162.5,126327596.0,1680192.0,164.109706
TSLA,2024-03-15 00:00:00-04,163.16,165.1845,160.76,163.57,97146832.0,1107044.0,162.872746
TSLA,2024-03-18 00:00:00-04,170.02,174.72,165.9,173.8,108214358.0,1321128.0,171.762644
TSLA,2024-03-19 00:00:00-04,172.36,172.82,167.42,171.32,77278528.0,937648.0,170.802193
TSLA,2024-03-20 00:00:00-04,173.0,176.25,170.82,175.66,83846726.0,919879.0,173.392991
TSLA,2024-03-21 00:00:00-04,176.39,178.18,171.8,172.82,73178014.0,926379.0,174.299138
TSLA,2024-03-22 00:00:00-04,166.69,171.2,166.3,170.83,75580637.0,943100.0,169.353099
TSLA,2024-03-25 00:00:00-04,168.76,175.24,168.73,172.63,74228615.0,901662.0,172.063943
TSLA,2024-03-26 00:00:00-04,178.58,184.25,177.38,177.67,113186227.0,1309173.0,180.849345
TSLA,2024-03-27 00:00:00-04,181.41,181.91,176.0,179.83,81804043.0,928815.0,179.122193
TSLA,2024-03-28 00:00:00-04,177.45,179.57,175.3,175.79,77654838.0,900671.0,176.788255
TSLA,2024-04-01 00:00:00-04,176.17,176.75,170.21,175.22,81562127.0,1050223.0,173.131693
TSLA,2024-04-02 00:00:00-04,164.75,167.69,163.43,166.63,116650594.0,1474891.0,165.788322
TSLA,2024-04-03 00:00:00-04,164.02,168.82,163.28,168.38,82950141.0,955108.0,166.912558
TSLA,2024-04-04 00:00:00-04,170.07,177.19,168.01,171.11,123161960.0,1243818.0,172.92947
TSLA,2024-04-05 00:00:00-04,169.08,170.86,160.51,164.9,143157603.0,1549579.0,166.177091
TSLA,2024-04-08 00:00:00-04,169.34,174.5,167.79,172.98,104423320.0,1134904.0,172.613838
TSLA,2024-04-09 00:00:00-04,172.91,179.22,171.92,176.88,103232675.0,1017416.0,175.946489
TSLA,2024-04-10 00:00:00-04,173.04,174.93,170.01,171.76,84532407.0,955350.0,171.820544
TSLA,2024-04-11 00:00:00-04,172.55,175.88,168.51,174.6,94515987.0,1028915.0,172.472538
TSLA,2024-04-12 00:00:00-04,172.34,173.8099,170.3644,171.05,64618300.0,761282.0,171.824813
TSLA,2024-04-15 00:00:00-04,170.24,170.69,161.38,161.48,100245310.0,1341841.0,164.491064
TSLA,2024-04-16 00:00:00-04,156.742,158.19,153.75,157.11,96999956.0,1273557.0,156.354785
TSLA,2024-04-17 00:00:00-04,157.64,158.33,153.78,155.45,82439718.0,1005336.0,155.945167
TSLA,2024-04-18 00:00:00-04,151.25,152.2,148.7,149.93,96098830.0,1254708.0,150.45591
TSLA,2024-04-19 00:00:00-04,148.97,150.94,146.22,147.05,87074500.0,1078905.0,148.744594
TSLA,2024-04-22 00:00:00-04,140.56,144.44,138.8025,142.05,107097564.0,1403278.0,141.705475
TSLA,2024-04-23 00:00:00-04,143.33,147.26,141.11,144.68,124545104.0,1401800.0,144.904004
TSLA,2024-04-24 00:00:00-04,162.84,167.97,157.51,162.13,181251511.0,1823957.0,161.92409
TSLA,2024-04-25 00:00:00-04,158.96,170.88,158.36,170.18,126427521.0,1361934.0,165.584064
TSLA,2024-04-26 00:00:00-04,168.85,172.12,166.37,168.29,109815725.0,1160007.0,169.165039
TSLA,2024-04-29 00:00:00-04,188.42,198.87,184.54,194.05,243875078.0,2641241.0,191.934834
TSLA,2024-04-30 00:00:00-04,186.98,190.95,182.8401,183.28,127031787.0,1319801.0,185.6784
TSLA,2024-05-01 00:00:00-04,182.0,185.86,179.01,179.99,92829719.0,1031366.0,181.687964
TSLA,2024-05-02 00:00:00-04,182.86,184.6,176.02,180.01,89148041.0,936177.0,179.683861
TSLA,2024-05-03 00:00:00-04,182.1,184.78,178.42,181.19,75491539.0,845583.0,181.248393
TSLA,2024-05-06 00:00:00-04,183.8,187.56,182.2,184.76,84390253.0,980553.0,184.522822
TSLA,2024-05-07 00:00:00-04,182.4,183.26,177.4,177.81,75045854.0,942274.0,179.156392
TSLA,2024-05-08 00:00:00-04,171.59,176.06,170.15,174.72,79969488.0,904274.0,173.884987
TSLA,2024-05-09 00:00:00-04,175.01,175.62,171.37,171.97,65950292.0,770102.0,173.016247
TSLA,2024-05-10 00:00:00-04,173.05,173.0599,167.75,168.47,72627178.0,918770.0,169.427618
TSLA,2024-05-13 00:00:00-04,170.0,175.4,169.0,171.89,67018903.0,879153.0,172.606544
TSLA,2024-05-14 00:00:00-04,174.4959,179.49,174.07,177.55,86407422.0,987397.0,176.979861
TSLA,2024-05-15 00:00:00-04,179.9,180.0,173.11,173.99,79662993.0,962087.0,174.63672
TSLA,2024-05-16 00:00:00-04,174.1,175.79,171.43,174.84,59812220.0,727805.0,174.233682
TSLA,2024-05-17 00:00:00-04,173.55,179.63,172.75,177.46,77445845.0,836290.0,176.858607
TSLA,2024-05-20 00:00:00-04,177.56,177.754,173.52,174.95,61727875.0,811207.0,174.731828
TSLA,2024-05-21 00:00:00-04,175.51,186.875,174.71,186.6,115266512.0,1212462.0,182.074385
TSLA,2024-05-22 00:00:00-04,182.85,183.8,178.12,180.11,88313477.0,914321.0,180.677059
TSLA,2024-05-23 00:00:00-04,181.8,181.9,173.26,173.74,71975496.0,897491.0,176.219919
TSLA,2024-05-24 00:00:00-04,174.835,180.08,173.73,179.24,65584478.0,783972.0,178.090081
TSLA,2024-05-28 00:00:00-04,176.4,178.25,173.16,176.75,59744120.0,840479.0,175.700142
TSLA,2024-05-29 00:00:00-04,174.19,178.15,173.93,176.19,54782649.0,668438.0,176.245357
TSLA,2024-05-30 00:00:00-04,178.575,182.67,175.38,178.79,77784755.0,870224.0,178.881036
TSLA,2024-05-31 00:00:00-04,178.5,180.32,173.82,178.08,67374602.0,756972.0,176.901019
TSLA,2024-06-03 00:00:00-04,178.13,182.6389,174.49,176.29,68568920.0,893105.0,178.34326
TSLA,2024-06-04 00:00:00-04,174.775,177.755,174.0,174.77,60056340.0,735907.0,175.625313
TSLA,2024-06-05 00:00:00-04,175.35,176.15,172.13,175.0,57953756.0,742261.0,174.4335
TSLA,2024-06-06 00:00:00-04,174.6,179.73,172.73,177.94,69887024.0,856388.0,176.303407
TSLA,2024-06-07 00:00:00-04,176.13,179.35,175.58,177.48,56244932.0,582307.0,177.737981
TSLA,2024-06-10 00:00:00-04,176.06,178.57,173.17,173.79,50869682.0,785578.0,175.405541
TSLA,2024-06-11 00:00:00-04,173.92,174.75,167.41,170.66,64761928.0,938280.0,169.431234
TSLA,2024-06-12 00:00:00-04,171.12,180.55,169.8,177.29,90389446.0,1112496.0,177.162902
TSLA,2024-06-13 00:00:00-04,188.39,191.08,181.23,182.47,118984122.0,1415695.0,185.342822
TSLA,2024-06-14 00:00:00-04,185.8,186.0,176.92,178.01,82038194.0,992531.0,179.605173
TSLA,2024-06-17 00:00:00-04,177.92,188.81,177.0,187.44,109786083.0,1250018.0,185.271739
TSLA,2024-06-18 00:00:00-04,186.56,187.2,182.37,184.86,68982265.0,839261.0,184.274017
TSLA,2024-06-20 00:00:00-04,184.68,185.21,179.66,181.57,55893139.0,781089.0,181.955611
TSLA,2024-06-21 00:00:00-04,182.3,183.95,180.69,183.01,63029482.0,653882.0,182.35884
TSLA,2024-06-24 00:00:00-04,184.97,188.8,182.55,182.58,61992070.0,835021.0,185.045823
TSLA,2024-06-25 00:00:00-04,184.4,187.97,182.01,187.35,63678265.0,757448.0,185.906816
TSLA,2024-06-26 00:00:00-04,186.54,197.755,186.36,196.37,95737066.0,1157377.0,194.017514
TSLA,2024-06-27 00:00:00-04,195.17,198.72,194.05,197.42,72746521.0,879683.0,196.223345
TSLA,2024-06-28 00:00:00-04,199.55,203.2,195.26,197.88,95205166.0,1062285.0,199.382161
TSLA,2024-07-01 00:00:00-04,201.02,213.23,200.85,209.86,135691395.0,1561630.0,209.208978
TSLA,2024-07-02 00:00:00-04,218.89,231.3,218.06,231.26,205047920.0,2267405.0,227.24125
TSLA,2024-07-03 00:00:00-04,234.56,248.35,234.25,246.39,166561471.0,1985685.0,242.646865
TSLA,2024-07-05 00:00:00-04,249.81,252.37,242.4601,251.52,154501152.0,1719319.0,247.976076
TSLA,2024-07-08 00:00:00-04,247.71,259.439,244.57,252.94,157219580.0,1689276.0,252.720729
TSLA,2024-07-09 00:00:00-04,251.0,265.61,250.3,262.33,160742516.0,1651527.0,260.331286
TSLA,2024-07-10 00:00:00-04,262.8,267.59,257.86,263.26,128519430.0,1420791.0,263.450029
TSLA,2024-07-11 00:00:00-04,263.3,271.0,239.65,241.03,221707273.0,2469329.0,252.919859
TSLA,2024-07-12 00:00:00-04,235.8,251.84,233.0912,248.23,155955773.0,1717924.0,247.117343
TSLA,2024-07-15 00:00:00-04,255.97,265.6,251.73,252.64,146912920.0,1684907.0,259.455378
TSLA,2024-07-16 00:00:00-04,255.31,258.62,245.8001,256.56,126332470.0,1351343.0,252.971113
TSLA,2024-07-17 00:00:00-04,252.73,258.47,246.182,248.5,115584810.0,1328854.0,250.703005
